R	9.6	0.100001	-2.99544	0.998471	1477010469759688
L	9.45	0.15	-2.99545	0.998471	1477010469809764
R	9.35	0.15	-1.81963	0	1477010469864720
L	9.25	0.15	-1.81962	0	1477010469919677
R	9.1	0.2	-3.00059	1.0002	1477010469969667
L	8.95	0.25	-3.0006	1.0002	1477010470019657
R	8.8	0.25	-2.99995	0	1477010470069658
L	8.65	0.25	-2.99994	0	1477010470119659
R	8.5	0.25	-2.99323	0	1477010470169772
L	8.35	0.25	-2.9932	0	1477010470219886
R	8.2	0.25	-2.73233	0	1477010470274784
L	8.05	0.25	-2.73234	0	1477010470329682
R	7.9	0.2	-3.00234	-1.00078	1477010470379643
L	7.75	0.15	-3.00231	-1.00077	1477010470429605
R	7.6	0.15	-2.99599	0	1477010470479672
L	7.45	0.15	-2.99596	0	1477010470529740
R	7.35	0.100001	-1.81801	-0.908998	1477010470584745
L	7.25	0.0500011	-1.81801	-0.908998	1477010470639750
R	7.1	-0.0499995	-2.72495	-1.81664	1477010470694797
L	6.95	-0.15	-2.72492	-1.81662	1477010470749845
R	6.9	-0.25	-0.910634	-1.82126	1477010470804752
L	6.85	-0.35	-0.910622	-1.82124	1477010470859660
R	6.7	-0.45	-2.99641	-1.99759	1477010470909720
L	6.55	-0.549999	-2.99637	-1.99757	1477010470959781
R	6.5	-0.7	-0.909955	-2.72986	1477010471014729
L	6.45	-0.85	-0.909955	-2.72986	1477010471069677
R	6.4	-1	-0.999224	-2.99766	1477010471119716
L	6.35	-1.15	-0.99921	-2.99763	1477010471169756
R	6.3	-1.3	-0.908722	-2.72618	1477010471224778
L	6.25	-1.45	-0.908718	-2.72616	1477010471279801
R	6.3	-1.6	0.910485	-2.73144	1477010471334717
L	6.35	-1.75	0.910481	-2.73144	1477010471389633
R	6.35	-1.9	0	-2.99515	1477010471439714
L	6.35	-2.05	0	-2.99515	1477010471489795
R	6.35	-2.2	0	-2.72856	1477010471544769
L	6.35	-2.35	0	-2.72854	1477010471599744
R	6.4	-2.5	0.908227	-2.7247	1477010471654796
L	6.45	-2.65	0.908223	-2.72467	1477010471709849
R	6.45	-2.8	0	-2.72732	1477010471764848
L	6.45	-2.95	0	-2.7273	1477010471819848
R	6.5	-3.15	0.909078	-3.6363	1477010471874849
L	6.55	-3.35	0.90907	-3.63626	1477010471929851
R	6.6	-3.5	0.910038	-2.7301	1477010471984794
L	6.65	-3.65	0.910033	-2.7301	1477010472039737
R	6.7	-3.8	0.908095	-2.7243	1477010472094797
L	6.75	-3.95	0.908091	-2.72428	1477010472149858
R	6.8	-4.1	0.910949	-2.73284	1477010472204746
L	6.85	-4.25	0.910945	-2.73284	1477010472259634
R	6.9	-4.35	0.999834	-1.99968	1477010472309642
L	6.95	-4.45	0.999829	-1.99966	1477010472359651
R	7.05	-4.6	1.99653	-2.99479	1477010472409738
L	7.15	-4.75	1.99653	-2.99479	1477010472459825
R	7.2	-4.85	1.00098	-2.00196	1477010472509776
L	7.25	-4.95	1.00097	-2.00194	1477010472559728
R	7.3	-5.1	0.90969	-2.72906	1477010472614692
L	7.35	-5.25	0.909677	-2.72904	1477010472669657
R	7.45	-5.4	1.99976	-2.99964	1477010472719663
L	7.55	-5.55	1.99976	-2.99964	1477010472769669
R	7.6	-5.65	1.00038	-2.00076	1477010472819650
L	7.65	-5.75	1.00037	-2.00074	1477010472869632
R	7.75	-5.9	1.81659	-2.7249	1477010472924680
L	7.85	-6.05	1.81659	-2.7249	1477010472979728
R	7.9	-6.15	0.909251	-1.81851	1477010473034718
L	7.95	-6.25	0.909247	-1.81849	1477010473089709
R	8.05	-6.35	1.81576	-1.81577	1477010473144782
L	8.15	-6.45	1.81577	-1.81577	1477010473199855
R	8.25	-6.6	1.8218	-2.73269	1477010473254746
L	8.35	-6.75	1.8218	-2.73269	1477010473309637
R	8.4	-6.9	0.907987	-2.72401	1477010473364703
L	8.45	-7.05	0.907988	-2.72398	1477010473419770
R	8.5	-7.2	0.910054	-2.73014	1477010473474712
L	8.55	-7.35	0.910046	-2.73012	1477010473529655
R	8.65	-7.45	1.99827	-1.99828	1477010473579698
L	8.75	-7.55	1.99828	-1.99828	1477010473629741
R	8.8	-7.7	0.909061	-2.72717	1477010473684743
L	8.85	-7.85	0.909053	-2.72715	1477010473739746
R	8.9	-8	0.908945	-2.72688	1477010473794754
L	8.95	-8.15	0.908953	-2.72687	1477010473849762
R	9.05	-8.25	1.82026	-1.82027	1477010473904699
L	9.15	-8.35	1.82025	-1.82026	1477010473959637
R	9.2	-8.5	0.999884	-2.99963	1477010474009643
L	9.25	-8.65	0.999874	-2.9996	1477010474059650
R	9.3	-8.8	0.999284	-2.99783	1477010474109686
L	9.35	-8.95	0.999284	-2.99784	1477010474159722
R	9.4	-9.05	0.909209	-1.81844	1477010474214714
L	9.45	-9.15	0.90921	-1.81843	1477010474269707
R	9.5	-9.3	0.908483	-2.72543	1477010474324744
L	9.55	-9.45	0.908475	-2.72542	1477010474379782
R	9.6	-9.6	0.909756	-2.72927	1477010474434742
L	9.65	-9.75	0.909739	-2.72923	1477010474489703
R	9.7	-9.9	0.998626	-2.99586	1477010474539772
L	9.75	-10.05	0.998616	-2.99584	1477010474589842
R	9.75	-10.2	0	-2.72857	1477010474644816
L	9.75	-10.35	0	-2.72854	1477010474699791
R	9.8	-10.5	0.909773	-2.7293	1477010474754750
L	9.85	-10.65	0.909773	-2.7293	1477010474809709
R	9.85	-10.8	0	-2.72846	1477010474864685
L	9.85	-10.95	0	-2.72844	1477010474919662
R	9.85	-11.1	0	-2.72748	1477010474974658
L	9.85	-11.25	0	-2.72745	1477010475029655
R	9.85	-11.4	0	-2.9967	1477010475079710
L	9.85	-11.55	0	-2.99671	1477010475129765
R	9.8	-11.7	-0.909227	-2.72768	1477010475184757
L	9.75	-11.85	-0.909218	-2.72765	1477010475239750
R	9.7	-12	-0.908714	-2.72613	1477010475294773
L	9.65	-12.15	-0.908706	-2.7261	1477010475349797
R	9.6	-12.25	-0.909639	-1.81931	1477010475404763
L	9.55	-12.35	-0.90964	-1.8193	1477010475459730
R	9.45	-12.45	-1.81824	-1.81825	1477010475514728
L	9.35	-12.55	-1.81823	-1.81823	1477010475569727
R	9.2	-12.65	-2.72578	-1.81718	1477010475624757
L	9.05	-12.75	-2.72576	-1.81717	1477010475679788
R	8.95	-12.85	-1.8192	-1.81921	1477010475734757
L	8.85	-12.95	-1.81921	-1.81921	1477010475789726
R	8.7	-13.05	-2.72781	-1.81854	1477010475844715
L	8.55	-13.15	-2.7278	-1.81853	1477010475899705
R	8.4	-13.15	-2.72644	0	1477010475954722
L	8.25	-13.15	-2.72641	0	1477010476009740
R	8.1	-13.15	-3.00083	0	1477010476059726
L	7.95	-13.15	-3.00084	0	1477010476109712
R	7.8	-13.2	-2.72553	-0.908516	1477010476164747
L	7.65	-13.25	-2.72554	-0.908516	1477010476219782
R	7.5	-13.2	-2.72544	0.908483	1477010476274819
L	7.35	-13.15	-2.72544	0.908483	1477010476329856
R	7.2	-13.15	-2.73035	0	1477010476384794
L	7.05	-13.15	-2.73035	0	1477010476439732
R	6.85	-13.15	-3.63616	0	1477010476494735
L	6.65	-13.15	-3.63617	0	1477010476549738
R	6.55	-13.15	-1.81656	0	1477010476604787
L	6.45	-13.15	-1.81657	0	1477010476659836
R	6.3	-13.1	-2.73109	0.910352	1477010476714759
L	6.15	-13.05	-2.73109	0.91036	1477010476769682
R	6	-12.95	-2.72331	1.81553	1477010476824762
L	5.85	-12.85	-2.72331	1.81554	1477010476879842
R	5.7	-12.8	-2.72842	0.909475	1477010476934819
L	5.55	-12.75	-2.72839	0.909466	1477010476989797
R	5.4	-12.65	-2.731	1.82067	1477010477044722
L	5.25	-12.55	-2.731	1.82066	1477010477099647
R	5.15	-12.45	-1.81821	1.8182	1477010477154646
L	5.05	-12.35	-1.8182	1.8182	1477010477209646
R	4.95	-12.25	-1.99957	1.99957	1477010477259657
L	4.85	-12.15	-1.99954	1.99955	1477010477309669
R	4.8	-12.05	-0.999954	1.99993	1477010477359671
L	4.75	-11.95	-0.999959	1.99992	1477010477409673
R	4.65	-11.8	-2.0002	3.00031	1477010477459668
L	4.55	-11.65	-2.0002	3.0003	1477010477509663
R	4.55	-11.55	0	1.99749	1477010477559726
L	4.55	-11.45	0	1.99746	1477010477609790
R	4.5	-11.25	-0.90916	3.63662	1477010477664786
L	4.45	-11.05	-0.909152	3.63659	1477010477719783
R	4.45	-10.95	0	1.81807	1477010477774786
L	4.45	-10.85	0	1.81808	1477010477829789
R	4.45	-10.7	0	2.72865	1477010477884761
L	4.45	-10.55	0	2.72864	1477010477939734
R	4.45	-10.4	0	2.72392	1477010477994802
L	4.45	-10.25	0	2.72391	1477010478049870
R	4.5	-10.1	0.909624	2.72885	1477010478104838
L	4.55	-9.95	0.909615	2.72884	1477010478159807
R	4.6	-9.8	0.909111	2.72733	1477010478214806
L	4.65	-9.65	0.909107	2.72732	1477010478269805
R	4.75	-9.5	1.81921	2.7288	1477010478324774
L	4.85	-9.35	1.81921	2.7288	1477010478379743
R	4.9	-9.2	0.908739	2.72622	1477010478434764
L	4.95	-9.05	0.908743	2.72623	1477010478489785
R	5.05	-8.95	1.8169	1.81688	1477010478544824
L	5.15	-8.85	1.81688	1.81688	1477010478599864
R	5.25	-8.7	1.8201	2.73014	1477010478654806
L	5.35	-8.55	1.82008	2.73013	1477010478709749
R	5.4	-8.45	0.910244	1.82049	1477010478764679
L	5.45	-8.35	0.910249	1.8205	1477010478819609
R	5.55	-8.2	1.99657	2.99484	1477010478869695
L	5.65	-8.05	1.99657	2.99485	1477010478919781
R	5.75	-7.95	1.81871	1.81872	1477010478974765
L	5.85	-7.85	1.81871	1.81871	1477010479029749
R	6	-7.75	2.72961	1.81974	1477010479084702
L	6.15	-7.65	2.72961	1.81974	1477010479139655
R	6.25	-7.55	1.9992	1.9992	1477010479189675
L	6.35	-7.45	1.99918	1.99918	1477010479239696
R	6.45	-7.35	1.81911	1.81911	1477010479294668
L	6.55	-7.25	1.81909	1.81909	1477010479349641
R	6.65	-7.15	1.99996	1.99996	1477010479399642
L	6.75	-7.05	1.99996	1.99996	1477010479449643
R	6.85	-7	1.99752	0.998765	1477010479499705
L	6.95	-6.95	1.99752	0.998765	1477010479549767
R	7.1	-6.85	2.73035	1.82023	1477010479604705
L	7.25	-6.75	2.73035	1.82023	1477010479659643
R	7.35	-6.65	2.0006	2.0006	1477010479709628
L	7.45	-6.55	2.00058	2.00058	1477010479759614
R	7.55	-6.5	1.99841	0.999204	1477010479809654
L	7.65	-6.45	1.99838	0.999195	1477010479859695
R	7.8	-6.4	2.99952	0.999844	1477010479909703
L	7.95	-6.35	2.99949	0.999829	1477010479959712
R	8.05	-6.25	1.81603	1.81603	1477010480014777
L	8.15	-6.15	1.81603	1.81603	1477010480069842
R	8.25	-6.05	1.81921	1.81921	1477010480124811
L	8.35	-5.95	1.81921	1.81921	1477010480179780
R	8.5	-5.9	2.729	0.909673	1477010480234745
L	8.65	-5.85	2.72898	0.909661	1477010480289711
R	8.8	-5.75	2.72771	1.81848	1477010480344702
L	8.95	-5.65	2.72772	1.81848	1477010480399693
R	9.05	-5.55	1.99939	1.9994	1477010480449708
L	9.15	-5.45	1.9994	1.9994	1477010480499723
R	9.25	-5.4	1.81776	0.90888	1477010480554736
L	9.35	-5.35	1.81776	0.908875	1477010480609749
R	9.45	-5.2	1.81545	2.72317	1477010480664832
L	9.55	-5.05	1.81542	2.72314	1477010480719916
R	9.65	-4.95	1.82145	1.82147	1477010480774817
L	9.75	-4.85	1.82146	1.82146	1477010480829718
R	9.85	-4.75	1.81961	1.8196	1477010480884675
L	9.95	-4.65	1.8196	1.8196	1477010480939632
R	10.05	-4.55	1.99827	1.99828	1477010480989675
L	10.15	-4.45	1.99826	1.99826	1477010481039719
R	10.25	-4.3	1.81693	2.72538	1477010481094757
L	10.35	-4.15	1.81692	2.72536	1477010481149796
R	10.45	-4.05	1.81951	1.8195	1477010481204756
L	10.55	-3.95	1.8195	1.81951	1477010481259716
R	10.65	-3.85	1.81817	1.81818	1477010481314716
L	10.75	-3.75	1.81816	1.81817	1477010481369717
R	10.85	-3.6	1.81621	2.7243	1477010481424777
L	10.95	-3.45	1.8162	2.7243	1477010481479837
R	11	-3.3	0.908632	2.72588	1477010481534865
L	11.05	-3.15	0.908632	2.72588	1477010481589893
R	11.1	-3	0.909905	2.72971	1477010481644844
L	11.15	-2.85	0.909888	2.72968	1477010481699796
R	11.15	-2.7	0	2.72847	1477010481754772
L	11.15	-2.55	0	2.72844	1477010481809749
R	11.15	-2.4	0	2.72732	1477010481864748
L	11.15	-2.25	0	2.72732	1477010481919747
R	11.25	-2.1	1.81905	2.72856	1477010481974721
L	11.35	-1.95	1.81905	2.72856	1477010482029695
R	11.3	-1.8	-0.90916	2.72747	1477010482084691
L	11.25	-1.65	-0.909152	2.72745	1477010482139688
R	11.25	-1.5	0	2.72321	1477010482194770
L	11.25	-1.35	0	2.72321	1477010482249852
R	11.2	-1.2	-0.909524	2.72856	1477010482304826
L	11.15	-1.05	-0.909524	2.72856	1477010482359800
R	11.05	-0.9	-1.81945	2.72916	1477010482414762
L	10.95	-0.75	-1.81942	2.72913	1477010482469725
R	10.9	-0.599999	-0.909839	2.72952	1477010482524680
L	10.85	-0.449999	-0.909822	2.72949	1477010482579636
R	10.7	-0.349999	-2.99538	1.99692	1477010482629713
L	10.55	-0.25	-2.99539	1.99691	1477010482679790
R	10.45	-0.2	-1.81715	0.908579	1477010482734821
L	10.35	-0.15	-1.81716	0.908579	1477010482789852
R	10.2	-0.0999996	-2.73194	0.910655	1477010482844758
L	10.05	-0.0499992	-2.73194	0.910655	1477010482899664
R	9.9	9.49949e-07	-2.72481	0.908268	1477010482954714
L	9.75	0.0500011	-2.72477	0.90826	1477010483009765
R	9.65	0.100001	-1.81759	0.908784	1477010483064783
L	9.55	0.15	-1.81757	0.908775	1477010483119802
R	9.4	0.15	-2.72659	0	1477010483174816
L	9.25	0.15	-2.72658	0	1477010483229830
R	9.1	0.2	-2.72925	0.909752	1477010483284790
L	8.95	0.25	-2.72926	0.909752	1477010483339750
R	8.8	0.25	-2.72783	0	1477010483394739
L	8.65	0.25	-2.7278	0	1477010483449729
R	8.5	0.25	-2.72395	0	1477010483504796
L	8.35	0.25	-2.72395	0	1477010483559863
R	8.2	0.2	-2.73278	-0.910929	1477010483614752
L	8.05	0.15	-2.73279	-0.910929	1477010483669641
R	7.85	0.15	-3.9992	0	1477010483719651
L	7.65	0.15	-3.99916	0	1477010483769662
R	7.55	0.15	-1.99868	0	1477010483819695
L	7.45	0.15	-1.99866	0	1477010483869729
R	7.3	0.100001	-2.72622	-0.908734	1477010483924750
L	7.15	0.0500011	-2.72623	-0.908734	1477010483979771
R	7.05	-0.0499995	-1.81887	-1.81889	1477010484034750
L	6.95	-0.15	-1.81888	-1.81889	1477010484089729
R	6.85	-0.25	-1.81792	-1.81792	1477010484144737
L	6.75	-0.35	-1.81792	-1.81792	1477010484199745
R	6.65	-0.45	-1.81881	-1.8188	1477010484254726
L	6.55	-0.549999	-1.81879	-1.81878	1477010484309708
R	6.45	-0.749999	-1.81971	-3.63941	1477010484364662
L	6.35	-0.949999	-1.81969	-3.63937	1477010484419617
R	6.35	-1.1	0	-2.99522	1477010484469697
L	6.35	-1.25	0	-2.99519	1477010484519778
R	6.35	-1.4	0	-2.72817	1477010484574760
L	6.35	-1.55	0	-2.72817	1477010484629742
R	6.35	-1.7	0	-2.72628	1477010484684762
L	6.35	-1.85	0	-2.72628	1477010484739782
R	6.35	-2	0	-2.73154	1477010484794696
L	6.35	-2.15	0	-2.73152	1477010484849611
R	6.35	-2.3	0	-2.99503	1477010484899694
L	6.35	-2.45	0	-2.99503	1477010484949777
R	6.4	-2.6	0.909996	-2.73	1477010485004722
L	6.45	-2.75	0.91	-2.73	1477010485059667
R	6.5	-2.9	0.907593	-2.72277	1477010485114758
L	6.55	-3.05	0.907584	-2.72274	1477010485169850
R	6.55	-3.25	0	-3.63617	1477010485224853
L	6.55	-3.45	0	-3.63613	1477010485279857
R	6.6	-3.6	0.909673	-2.72901	1477010485334822
L	6.65	-3.75	0.909661	-2.72898	1477010485389788
R	6.75	-3.85	1.81795	-1.81795	1477010485444795
L	6.85	-3.95	1.81793	-1.81793	1477010485499803
R	6.9	-4.15	0.909979	-3.63994	1477010485554749
L	6.95	-4.35	0.909975	-3.6399	1477010485609696
R	7	-4.45	0.907889	-1.81577	1477010485664769
L	7.05	-4.55	0.907881	-1.81576	1477010485719843
R	7.1	-4.7	0.909789	-2.72935	1477010485774801
L	7.15	-4.85	0.909777	-2.72933	1477010485829760
R	7.25	-5	1.81861	-2.72792	1477010485884747
L	7.35	-5.15	1.81859	-2.72789	1477010485939735
R	7.4	-5.3	0.999994	-3	1477010485989735
L	7.45	-5.45	0.999999	-3	1477010486039735
R	7.55	-5.55	1.81749	-1.81749	1477010486094756
L	7.65	-5.65	1.81747	-1.81747	1477010486149778
R	7.7	-5.8	0.909598	-2.72881	1477010486204747
L	7.75	-5.95	0.909594	-2.72878	1477010486259717
R	7.85	-6.05	1.81964	-1.81964	1477010486314673
L	7.95	-6.15	1.81962	-1.81962	1477010486369630
R	8.05	-6.3	1.99731	-2.99599	1477010486419697
L	8.15	-6.45	1.99732	-2.99598	1477010486469764
R	8.2	-6.55	0.909111	-1.81822	1477010486524763
L	8.25	-6.65	0.909111	-1.81822	1477010486579762
R	8.3	-6.8	0.90845	-2.72534	1477010486634801
L	8.35	-6.95	0.908442	-2.72531	1477010486689841
R	8.45	-7.1	1.81925	-2.72886	1477010486744809
L	8.55	-7.25	1.81924	-2.72886	1477010486799777
R	8.65	-7.35	1.82079	-1.8208	1477010486854698
L	8.75	-7.45	1.8208	-1.8208	1477010486909619
R	8.8	-7.6	0.997629	-2.99288	1477010486959738
L	8.85	-7.75	0.997629	-2.99288	1477010487009857
R	8.9	-7.9	0.909127	-2.72742	1477010487064854
L	8.95	-8.05	0.909127	-2.7274	1477010487119852
R	9	-8.15	0.909524	-1.81903	1477010487174826
L	9.05	-8.25	0.909516	-1.81902	1477010487229801
R	9.1	-8.4	0.909922	-2.72975	1477010487284751
L	9.15	-8.55	0.909913	-2.72976	1477010487339701
R	9.25	-8.7	1.8169	-2.72535	1477010487394740
L	9.35	-8.85	1.81688	-2.72532	1477010487449780
R	9.4	-9	0.910219	-2.73069	1477010487504711
L	9.45	-9.15	0.910228	-2.73069	1477010487559642
R	9.5	-9.3	0.997908	-2.99371	1477010487609747
L	9.55	-9.45	0.997908	-2.99372	1477010487659852
R	9.6	-9.55	0.909971	-1.81993	1477010487714799
L	9.65	-9.65	0.909954	-1.81992	1477010487769747
R	9.65	-9.8	0	-2.73054	1477010487824681
L	9.65	-9.95	0	-2.73053	1477010487879616
R	9.7	-10.1	0.998187	-2.99456	1477010487929707
L	9.75	-10.25	0.998187	-2.99455	1477010487979798
R	9.8	-10.4	0.909806	-2.7294	1477010488034755
L	9.85	-10.55	0.909797	-2.72938	1477010488089713
R	9.85	-10.7	0	-2.72718	1477010488144715
L	9.85	-10.85	0	-2.72715	1477010488199718
R	9.85	-11	0	-2.72395	1477010488254785
L	9.85	-11.15	0	-2.72395	1477010488309852
R	9.85	-11.3	0	-2.73074	1477010488364782
L	9.85	-11.45	0	-2.73075	1477010488419712
R	9.85	-11.6	0	-2.72396	1477010488474779
L	9.85	-11.75	0	-2.72396	1477010488529846
R	9.8	-11.9	-1.0005	-3.00149	1477010488579821
L	9.75	-12.05	-1.0005	-3.0015	1477010488629796
R	9.65	-12.15	-1.81799	-1.81797	1477010488684802
L	9.55	-12.25	-1.81797	-1.81797	1477010488739809
R	9.45	-12.4	-1.82042	-2.73064	1477010488794741
L	9.35	-12.55	-1.82041	-2.73063	1477010488849674
R	9.25	-12.65	-1.99893	-1.99891	1477010488899701
L	9.15	-12.75	-1.99891	-1.9989	1477010488949729
R	9.05	-12.85	-1.81839	-1.81839	1477010489004723
L	8.95	-12.95	-1.81838	-1.81838	1477010489059717
R	8.8	-13	-2.72942	-0.909806	1477010489114674
L	8.65	-13.05	-2.72941	-0.909806	1477010489169631
R	8.5	-13.15	-2.99987	-1.99991	1477010489219633
L	8.35	-13.25	-2.99984	-1.9999	1477010489269636
R	8.25	-13.2	-1.99797	0.998985	1477010489319687
L	8.15	-13.15	-1.99797	0.998985	1477010489369738
R	8	-13.2	-2.73	-0.910004	1477010489424683
L	7.85	-13.25	-2.73	-0.910004	1477010489479628
R	7.65	-13.25	-3.62957	0	1477010489534731
L	7.45	-13.25	-3.62953	0	1477010489589835
R	7.3	-13.25	-2.7301	0	1477010489644778
L	7.15	-13.25	-2.73007	0	1477010489699722
R	7	-13.25	-2.72703	0	1477010489754727
L	6.85	-13.25	-2.727	0	1477010489809733
R	6.7	-13.2	-2.72742	0.909144	1477010489864730
L	6.55	-13.15	-2.72742	0.909144	1477010489919727
R	6.4	-13.1	-2.72703	0.908994	1477010489974732
L	6.25	-13.05	-2.727	0.908995	1477010490029738
R	6.1	-13	-2.73	0.910004	1477010490084683
L	5.95	-12.95	-2.72998	0.909996	1477010490139629
R	5.8	-12.9	-2.99275	0.99759	1477010490189750
L	5.65	-12.85	-2.99275	0.99758	1477010490239871
R	5.55	-12.75	-1.81993	1.81994	1477010490294818
L	5.45	-12.65	-1.81994	1.81994	1477010490349765
R	5.35	-12.55	-1.81722	1.81723	1477010490404794
L	5.25	-12.45	-1.81721	1.81721	1477010490459824
R	5.1	-12.35	-2.72881	1.8192	1477010490514793
L	4.95	-12.25	-2.72881	1.81921	1477010490569762
R	4.9	-12.15	-0.908467	1.81693	1477010490624800
L	4.85	-12.05	-0.908462	1.81692	1477010490679838
R	4.75	-11.9	-1.81788	2.72684	1477010490734847
L	4.65	-11.75	-1.81788	2.72683	1477010490789856
R	4.6	-11.65	-0.909963	1.81994	1477010490844803
L	4.55	-11.55	-0.909959	1.81992	1477010490899751
R	4.5	-11.35	-0.909227	3.63689	1477010490954743
L	4.45	-11.15	-0.909218	3.63686	1477010491009736
R	4.4	-11.05	-0.909227	1.81845	1477010491064728
L	4.35	-10.95	-0.909222	1.81844	1477010491119720
R	4.4	-10.8	0.9094	2.72823	1477010491174701
L	4.45	-10.65	0.909396	2.72819	1477010491229683
R	4.45	-10.5	0	3.00113	1477010491279664
L	4.45	-10.35	0	3.00113	1477010491329645
R	4.5	-10.2	0.999524	2.99855	1477010491379669
L	4.55	-10.05	0.999524	2.99856	1477010491429693
R	4.6	-9.9	0.998267	2.9948	1477010491479780
L	4.65	-9.75	0.998262	2.99479	1477010491529867
R	4.7	-9.65	0.910924	1.82187	1477010491584756
L	4.75	-9.55	0.910928	1.82186	1477010491639645
R	4.8	-9.4	0.908038	2.72411	1477010491694709
L	4.85	-9.25	0.908033	2.7241	1477010491749773
R	4.95	-9.1	1.81851	2.72776	1477010491804763
L	5.05	-8.95	1.81852	2.72777	1477010491859753
R	5.15	-8.8	1.8165	2.72476	1477010491914804
L	5.25	-8.65	1.8165	2.72475	1477010491969855
R	5.35	-8.55	1.82159	1.8216	1477010492024752
L	5.45	-8.45	1.82157	1.82157	1477010492079650
R	5.5	-8.35	0.908054	1.81609	1477010492134713
L	5.55	-8.25	0.908054	1.8161	1477010492189776
R	5.7	-8.15	2.72851	1.81902	1477010492244751
L	5.85	-8.05	2.72849	1.81899	1477010492299727
R	5.95	-7.9	1.81851	2.72777	1477010492354717
L	6.05	-7.75	1.81852	2.72777	1477010492409707
R	6.15	-7.65	1.81739	1.81739	1477010492464731
L	6.25	-7.55	1.81739	1.81739	1477010492519755
R	6.35	-7.45	1.8164	1.81641	1477010492574809
L	6.45	-7.35	1.81638	1.81638	1477010492629864
R	6.6	-7.25	2.72856	1.81904	1477010492684838
L	6.75	-7.15	2.72856	1.81904	1477010492739812
R	6.85	-7.05	1.82066	1.82066	1477010492794737
L	6.95	-6.95	1.82065	1.82065	1477010492849663
R	7.1	-6.85	2.99976	1.99984	1477010492899667
L	7.25	-6.75	2.99976	1.99984	1477010492949671
R	7.3	-6.65	0.999384	1.99876	1477010492999702
L	7.35	-6.55	0.999369	1.99874	1477010493049734
R	7.5	-6.55	2.72747	0	1477010493104730
L	7.65	-6.55	2.72745	0	1477010493159727
R	7.75	-6.45	1.81623	1.81624	1477010493214786
L	7.85	-6.35	1.81623	1.81624	1477010493269845
R	8	-6.3	2.72648	0.908821	1477010493324861
L	8.15	-6.25	2.72645	0.908817	1477010493379878
R	8.25	-6.1	1.81898	2.72847	1477010493434854
L	8.35	-5.95	1.81897	2.72844	1477010493489831
R	8.5	-5.9	2.72647	0.90883	1477010493544847
L	8.65	-5.85	2.72645	0.908817	1477010493599864
R	8.75	-5.75	1.81789	1.81788	1477010493654873
L	8.85	-5.65	1.81789	1.81788	1477010493709882
R	9	-5.55	2.73109	1.82073	1477010493764805
L	9.15	-5.45	2.73106	1.82072	1477010493819729
R	9.25	-5.35	1.81796	1.81795	1477010493874736
L	9.35	-5.25	1.81794	1.81793	1477010493929744
R	9.5	-5.15	2.72905	1.81937	1477010493984708
L	9.65	-5.05	2.72903	1.81935	1477010494039673
R	9.7	-4.95	0.998666	1.99733	1477010494089740
L	9.75	-4.85	0.998656	1.99731	1477010494139808
R	9.85	-4.75	1.8172	1.81719	1477010494194838
L	9.95	-4.65	1.81717	1.81717	1477010494249869
R	10.05	-4.55	1.82042	1.82043	1477010494304801
L	10.15	-4.45	1.82041	1.82042	1477010494359734
R	10.3	-4.35	2.72672	1.81782	1477010494414745
L	10.45	-4.25	2.7267	1.8178	1477010494469757
R	10.5	-4.1	0.908764	2.72628	1477010494524777
L	10.55	-3.95	0.908764	2.72628	1477010494579797
R	10.65	-3.8	1.8194	2.72911	1477010494634760
L	10.75	-3.65	1.81939	2.72908	1477010494689724
R	10.85	-3.55	1.81839	1.81838	1477010494744718
L	10.95	-3.45	1.81838	1.81838	1477010494799712
R	11	-3.3	0.908549	2.72563	1477010494854745
L	11.05	-3.15	0.908549	2.72564	1477010494909778
R	11.1	-3	0.90888	2.72663	1477010494964791
L	11.15	-2.85	0.908863	2.72661	1477010495019805
R	11.2	-2.7	0.909988	2.72995	1477010495074751
L	11.25	-2.55	0.909988	2.72995	1477010495129697
R	11.2	-2.4	-0.907692	2.72306	1477010495184782
L	11.15	-2.25	-0.907683	2.72304	1477010495239868
R	11.25	-2.1	1.8219	2.73284	1477010495294756
L	11.35	-1.95	1.82188	2.73281	1477010495349645
R	11.35	-1.8	0	2.71996	1477010495404793
L	11.35	-1.65	0	2.71993	1477010495459942
R	11.35	-1.5	0	2.73448	1477010495514797
L	11.35	-1.35	0	2.73446	1477010495569653
R	11.25	-1.2	-1.99969	2.99952	1477010495619661
L	11.15	-1.05	-1.99967	2.99949	1477010495669670
R	11.1	-0.9	-1.00006	3.00024	1477010495719666
L	11.05	-0.75	-1.00006	3.00021	1477010495769663
R	10.95	-0.649999	-1.81771	1.81773	1477010495824677
L	10.85	-0.549999	-1.81772	1.81773	1477010495879691
R	10.75	-0.45	-1.81842	1.8184	1477010495934684
L	10.65	-0.35	-1.8184	1.81839	1477010495989678
R	10.5	-0.25	-3.00035	2.00024	1477010496039672
L	10.35	-0.15	-3.00032	2.00022	1477010496089667
R	10.25	-0.0999996	-2.00053	1.00027	1477010496139654
L	10.15	-0.0499992	-2.00053	1.00027	1477010496189641
R	10.05	9.49949e-07	-2.00009	1.00004	1477010496239639
L	9.95	0.0500011	-2.00006	1.00003	1477010496289638
R	9.8	0.0500011	-3.00025	0	1477010496339634
L	9.65	0.0500011	-3.00024	0	1477010496389630
R	9.5	0.100001	-2.99825	0.999409	1477010496439659
L	9.35	0.15	-2.99825	0.999409	1477010496489688
